傑作,1
我が国,1
人形,6
アニメーション,4
作家,1
美術家,1
川本,2
喜八郎,1
文学,1
折口,1
信夫,1
原作,1
年,1
大作,1
世紀,1
奈良,1
舞台,1
ひたむき,1
藤原,1
南,1
郎女,1
非業,1
死,1
大津皇子,1
魂,1
人間,1
物語,1
途方,1
時間,1
労力,1
感性,1
神秘,1
豊饒,1
世界,1
観客,1
魔法,1
力,1
今後,1
歳,1
志,1
