年,3
日本,1
最古,1
神話,2
古事記,1
原文,1
書き下し文,1
忠実,1
マンガ,2
サイレント,1
手法,1
豊か,1
絵,1
難解,1
古典,1
世界,2
読者,1
今,1
時代,1
等身,1
普遍,1
ウェブ,1
平凡,1
月,2
